4.800000,-9.750000,-8.850000
2.550000,28.350000,7.050000
10.500000,24.750000,4.950000
19.049999,-12.900000,-3.750000
19.049999,-45.450001,21.450001
7.950000,-17.100000,85.199997
-1.050000,27.150000,71.099998
0.150000,39.299999,46.950001
6.450000,38.099998,51.000000
1.800000,23.549999,76.800003
-4.650000,-25.650000,82.650002
-7.950000,-54.000000,47.849998
-12.600000,-35.549999,-1.650000
-8.700000,28.200001,6.150000
-2.850000,34.650002,13.050000
-1.350000,36.450001,20.700001
-6.750000,24.750000,1.200000
-12.150000,-6.000000,-9.750000
-15.300000,-50.099998,20.549999
-16.950001,-31.799999,77.699997
-24.600000,18.150000,73.949997
-26.250000,35.700001,45.299999
-25.799999,35.099998,43.349998
-29.549999,22.200001,68.849998
-30.600000,-34.799999,66.900002
-31.799999,-45.599998,36.000000
-35.099998,-20.700001,3.450000
-26.700001,19.350000,4.500000
-20.700001,36.150002,23.549999
-19.799999,30.150000,10.800000
-19.799999,13.500000,-3.000000
-17.549999,-24.150000,-4.050000
-14.700000,-52.349998,49.950001
-18.299999,-16.200001,83.250000
-25.200001,23.850000,69.599998
-25.799999,32.400002,59.400002
-26.700001,23.400000,70.199997
-24.750000,-12.900000,81.750000
-22.200001,-51.150002,40.200001
-27.000000,-36.599998,6.900000
-27.299999,10.350000,-1.950000
-17.700001,38.250000,32.400002
-14.250000,39.599998,45.900002
-13.950000,40.349998,39.150002
-15.900000,35.549999,16.650000
-17.400000,8.550000,-6.150000
-15.600000,-47.099998,15.900000
-8.850000,-52.650002,52.950001
-9.150000,-20.700001,84.900002
-9.900000,18.450001,78.300003
-13.050000,34.049999,63.000000
-11.700000,25.650000,72.449997
-20.250000,-21.000000,81.300003
-14.700000,-53.400002,36.599998
-13.800000,-39.599998,4.350000
-9.450000,1.050000,-9.000000
0.300000,40.799999,39.900002
2.550000,36.599998,59.250000
6.300000,40.349998,39.299999
8.100000,33.599998,16.500000
9.750000,-15.150000,-7.050000
8.700000,-53.099998,40.500000
0.900000,-24.450001,85.050003
-2.550000,23.250000,75.449997
-5.250000,33.150002,67.500000
-10.800000,3.450000,85.500000
-15.750000,-46.799999,61.200001
-1.800000,-49.049999,13.950000
7.950000,-14.550000,-7.500000
10.950000,15.750000,-0.750000
10.050000,38.099998,48.299999
8.850000,37.799999,48.150002
13.200000,39.150002,37.500000
